86400,131433.0
86700,154751.0
87000,152494.0
87300,145352.0
87600,147846.0
87900,150116.0
88200,148756.0
88500,152246.0
88800,144633.0
89100,142669.0
89400,141892.0
89700,143653.0
90000,141932.0
90300,156453.0
90600,147885.0
90900,150243.0
91200,151055.0
91500,160166.0
91800,153435.0
92100,154547.0
92400,145949.0
92700,141027.0
93000,140410.0
93300,141069.0
93600,138466.0
93900,149957.0
94200,142138.0
94500,146863.0
94800,145807.0
95100,139950.0
95400,134673.0
95700,139191.0
96000,139964.0
96300,137829.0
96600,138306.0
96900,132844.0
97200,128357.0
97500,142221.0
97800,135751.0
98100,140487.0
98400,142358.0
98700,141210.0
99000,137287.0
99300,143270.0
99600,141494.0
99900,142716.0
100200,145599.0
100500,139405.0
100800,133162.0
101100,152263.0
101400,139723.0
101700,143077.0
102000,147596.0
102300,145863.0
102600,136135.0
102900,143684.0
103200,138876.0
103500,133165.0
103800,136964.0
104100,132500.0
104400,127891.0
104700,137158.0
105000,130957.0
105300,126426.0
105600,130657.0
105900,130401.0
106200,130140.0
106500,132128.0
106800,125676.0
107100,124171.0
107400,126877.0
107700,125413.0
108000,119991.0
108300,134740.0
108600,128209.0
108900,123833.0
109200,124081.0
109500,124518.0
109800,120986.0
110100,127343.0
110400,127455.0
110700,126643.0
111000,127376.0
111300,128942.0
111600,122513.0
111900,133814.0
112200,129032.0
112500,130736.0
112800,137329.0
113100,136320.0
113400,132633.0
113700,139255.0
114000,133526.0
114300,135167.0
114600,132888.0
114900,130308.0
115200,124380.0
115500,139690.0
115800,130847.0
116100,131128.0
116400,137107.0
116700,134569.0
117000,134216.0
117300,131203.0
117600,134259.0
117900,138022.0
118200,138549.0
118500,136305.0
118800,133071.0
119100,142915.0
119400,137625.0
119700,137015.0
120000,139361.0
120300,150331.0
120600,147193.0
120900,152093.0
121200,147824.0
121500,144321.0
121800,145179.0
122100,148748.0
122400,138040.0
122700,140812.0
123000,142190.0
123300,143808.0
123600,149281.0
123900,144877.0
124200,141544.0
124500,144118.0
124800,143593.0
125100,142713.0
125400,142854.0
125700,139145.0
126000,135887.0
126300,144342.0
126600,138466.0
126900,145593.0
127200,143908.0
127500,140789.0
127800,136612.0
128100,140071.0
128400,144039.0
128700,140001.0
129000,143357.0
129300,140038.0
129600,128931.0
129900,142531.0
130200,139780.0
130500,140000.0
130800,139349.0
131100,136917.0
131400,138016.0
131700,140515.0
132000,144021.0
132300,148022.0
132600,143925.0
132900,137281.0
133200,136698.0
133500,150507.0
133800,139404.0
134100,147265.0
134400,142282.0
134700,134088.0
135000,134951.0
135300,137958.0
135600,139436.0
135900,145427.0
136200,148645.0
136500,146383.0
136800,139104.0
137100,144469.0
137400,140318.0
137700,146360.0
138000,148480.0
138300,140840.0
138600,136136.0
138900,136932.0
139200,142276.0
139500,137032.0
139800,135859.0
140100,141239.0
140400,132095.0
140700,140556.0
141000,144681.0
141300,141930.0
141600,146868.0
141900,145004.0
142200,142281.0
142500,147602.0
142800,142080.0
143100,141880.0
143400,144661.0
143700,141963.0
144000,139890.0
144300,147072.0
144600,141881.0
144900,144989.0
145200,147424.0
145500,143159.0
145800,139807.0
146100,149603.0
146400,150809.0
146700,144767.0
147000,147956.0
147300,137162.0
147600,134308.0
147900,143478.0
148200,144003.0
148500,138668.0
148800,140037.0
149100,130728.0
149400,130080.0
149700,139814.0
150000,141834.0
150300,133382.0
150600,136532.0
150900,132192.0
151200,128105.0
151500,134444.0
151800,139985.0
152100,137020.0
152400,135767.0
152700,129579.0
153000,124855.0
153300,129563.0
153600,131065.0
153900,131985.0
154200,128393.0
154500,124235.0
154800,122687.0
155100,130756.0
155400,127209.0
155700,128490.0
156000,132749.0
156300,133595.0
156600,131207.0
156900,136061.0
157200,134649.0
157500,139980.0
157800,138313.0
158100,137613.0
158400,134684.0
158700,137919.0
159000,125624.0
159300,126530.0
159600,124929.0
159900,122281.0
160200,125121.0
160500,126837.0
160800,128141.0
161100,126562.0
161400,127398.0
161700,119693.0
162000,113788.0
162300,129815.0
162600,127711.0
162900,119806.0
163200,124256.0
163500,125181.0
163800,124167.0
164100,133311.0
164400,135214.0
164700,128063.0
165000,132855.0
165300,128092.0
165600,122667.0
165900,170240.0
166200,138263.0
166500,137817.0
166800,138450.0
167100,134243.0
167400,130251.0
167700,138230.0
168000,133783.0
168300,129846.0
168600,132965.0
168900,125086.0
169200,123008.0
169500,128983.0
169800,125368.0
170100,124827.0
170400,128804.0
170700,128286.0
171000,127887.0
171300,136359.0
171600,131302.0
171900,135304.0
172200,136894.0
172500,136851.0
172800,133156.0
173100,154506.0
173400,141464.0
173700,135509.0
174000,137867.0
174300,140062.0
174600,140363.0
174900,146703.0
175200,144740.0
175500,139445.0
175800,138315.0
176100,138620.0
176400,134678.0
176700,151055.0
177000,140471.0
177300,145883.0
177600,145084.0
177900,144502.0
178200,145405.0
178500,158456.0
178800,149928.0
179100,143551.0
179400,142359.0
179700,137773.0
180000,134762.0
180300,155998.0
180600,145680.0
180900,144290.0
181200,140476.0
181500,138224.0
181800,134747.0
182100,141431.0
182400,143890.0
182700,140974.0
183000,140314.0
183300,138376.0
183600,131793.0
183900,146687.0
184200,144233.0
184500,142114.0
184800,143839.0
185100,144838.0
185400,140660.0
185700,146237.0
186000,146325.0
